10000.000000	63.967340 
9999.000000	 63.997186 
9998.000000	 63.997540 
9997.000000	 63.972527 
9996.000000	 63.947782 
9995.000000	 63.948276 
9994.000000	 63.977699 
9993.000000	 64.018340 
9992.000000	 64.044931 
9991.000000	 64.043497 
9990.000000	 64.016962 
9989.000000	 63.978633 
9988.000000	 63.941278 
9987.000000	 63.911289 
9986.000000	 63.891361 
9985.000000	 63.883997 
9984.000000	 63.891651 
9983.000000	 63.913836 
9982.000000	 63.944868 
9981.000000	 63.976305 
9980.000000	 64.002192 
9979.000000	 64.022016 
9978.000000	 64.039852 
9977.000000	 64.059290 
9976.000000	 64.079814 
9975.000000	 64.096524 
9974.000000	 64.104022 
9973.000000	 64.099763 
9972.000000	 64.085157 
9971.000000	 64.063487 
9970.000000	 64.037022 
9969.000000	 64.006152 
9968.000000	 63.971026 
9967.000000	 63.934163 
9966.000000	 63.901553 
9965.000000	 63.879990 
9964.000000	 63.872794 
9963.000000	 63.878314 
9962.000000	 63.891783 
9961.000000	 63.909582 
9960.000000	 63.931050 
9959.000000	 63.956779 
9958.000000	 63.985292 
9957.000000	 64.012087 
9956.000000	 64.031960 
9955.000000	 64.043842 
9954.000000	 64.052102 
9953.000000	 64.063327 
9952.000000	 64.079730 
9951.000000	 64.096303 
9950.000000	 64.104264 
9949.000000	 64.098823 
9948.000000	 64.084170 
9947.000000	 64.070314 
9946.000000	 64.065395 
9945.000000	 64.068559 
9944.000000	 64.071580 
9943.000000	 64.065613 
9942.000000	 64.049146 
9941.000000	 64.028217 
9940.000000	 64.010882 
9939.000000	 64.000203 
9938.000000	 63.993457 
9937.000000	 63.987380 
9936.000000	 63.983761 
9935.000000	 63.988599 
9934.000000	 64.005273 
9933.000000	 64.027966 
9932.000000	 64.042939 
9931.000000	 64.038499 
9930.000000	 64.014570 
9929.000000	 63.985477 
9928.000000	 63.969097 
9927.000000	 63.974797 
9926.000000	 63.995184 
9925.000000	 64.013081 
9924.000000	 64.013834 
9923.000000	 63.996693 
9922.000000	 63.974138 
9921.000000	 63.961782 
9920.000000	 63.967033 
9919.000000	 63.983889 
9918.000000	 63.998611 
9917.000000	 63.998488 
9916.000000	 63.980574 
9915.000000	 63.952135 
9914.000000	 63.926558 
9913.000000	 63.915780 
9912.000000	 63.924480 
9911.000000	 63.948684 
9910.000000	 63.976837 
9909.000000	 63.995170 
9908.000000	 63.992315 
9907.000000	 63.965039 
9906.000000	 63.920707 
9905.000000	 63.874543 
9904.000000	 63.843016 
9903.000000	 63.834033 
9902.000000	 63.843156 
9901.000000	 63.856439 
9900.000000	 63.860724 
9899.000000	 63.853308 
9898.000000	 63.844089 
9897.000000	 63.848499 
9896.000000	 63.875022 
9895.000000	 63.918657 
9894.000000	 63.962983 
9893.000000	 63.992285 
9892.000000	 64.000226 
9891.000000	 63.992077 
9890.000000	 63.977308 
9889.000000	 63.962135 
9888.000000	 63.947987 
9887.000000	 63.935852 
9886.000000	 63.930178 
9885.000000	 63.936410 
9884.000000	 63.953113 
9883.000000	 63.969065 
9882.000000	 63.968895 
9881.000000	 63.947130 
9880.000000	 63.914561 
9879.000000	 63.892182 
9878.000000	 63.893399 
9877.000000	 63.912475 
9876.000000	 63.928518 
9875.000000	 63.923298 
9874.000000	 63.897068 
9873.000000	 63.867900 
9872.000000	 63.856682 
9871.000000	 63.869786 
9870.000000	 63.896831 
9869.000000	 63.921467 
9868.000000	 63.936568 
9867.000000	 63.947623 
9866.000000	 63.964513 
9865.000000	 63.989380 
9864.000000	 64.014107 
9863.000000	 64.027770 
9862.000000	 64.028190 
9861.000000	 64.023991 
9860.000000	 64.026988 
9859.000000	 64.039718 
9858.000000	 64.052235 
9857.000000	 64.049077 
9856.000000	 64.023284 
9855.000000	 63.982964 
9854.000000	 63.946879 
9853.000000	 63.931238 
9852.000000	 63.939072 
9851.000000	 63.960997 
9850.000000	 63.984285 
9849.000000	 64.003738 
9848.000000	 64.023519 
9847.000000	 64.050554 
9846.000000	 64.084931 
9845.000000	 64.117222 
9844.000000	 64.134566 
9843.000000	 64.132045 
9842.000000	 64.117079 
9841.000000	 64.104252 
9840.000000	 64.102243 
9839.000000	 64.106234 
9838.000000	 64.101061 
9837.000000	 64.075150 
9836.000000	 64.032037 
9835.000000	 63.990860 
9834.000000	 63.972990 
9833.000000	 63.985833 
9832.000000	 64.017131 
9831.000000	 64.042622 
9830.000000	 64.043991 
9829.000000	 64.019200 
9828.000000	 63.982959 
9827.000000	 63.953156 
9826.000000	 63.939984 
9825.000000	 63.941390 
9824.000000	 63.950091 
9823.000000	 63.961692 
9822.000000	 63.977329 
9821.000000	 63.998545 
9820.000000	 64.021528 
9819.000000	 64.037578 
9818.000000	 64.040976 
9817.000000	 64.035123 
9816.000000	 64.031298 
9815.000000	 64.038428 
9814.000000	 64.054931 
9813.000000	 64.068952 
9812.000000	 64.069119 
9811.000000	 64.054286 
9810.000000	 64.034522 
9809.000000	 64.021323 
9808.000000	 64.017589 
9807.000000	 64.016222 
9806.000000	 64.008546 
9805.000000	 63.993320 
9804.000000	 63.977470 
9803.000000	 63.968082 
9802.000000	 63.964864 
9801.000000	 63.960942 
9800.000000	 63.951437 
9799.000000	 63.939951 
9798.000000	 63.936611 
9797.000000	 63.948484 
9796.000000	 63.973109 
9795.000000	 64.000314 
9794.000000	 64.020543 
9793.000000	 64.030724 
9792.000000	 64.032754 
9791.000000	 64.029194 
9790.000000	 64.021377 
9789.000000	 64.011833 
9788.000000	 64.005580 
9787.000000	 64.006658 
9786.000000	 64.013369 
9785.000000	 64.017593 
9784.000000	 64.011947 
9783.000000	 63.996827 
9782.000000	 63.981569 
9781.000000	 63.975741 
9780.000000	 63.981189 
9779.000000	 63.990509 
9778.000000	 63.995595 
9777.000000	 63.995202 
9776.000000	 63.995589 
9775.000000	 64.002405 
9774.000000	 64.014402 
9773.000000	 64.024280 
9772.000000	 64.026554 
9771.000000	 64.022180 
9770.000000	 64.016361 
9769.000000	 64.011545 
9768.000000	 64.004734 
9767.000000	 63.991854 
9766.000000	 63.974742 
9765.000000	 63.962899 
9764.000000	 63.967067 
9763.000000	 63.989992 
9762.000000	 64.023699 
9761.000000	 64.054652 
9760.000000	 64.073980 
9759.000000	 64.082318 
9758.000000	 64.088722 
9757.000000	 64.102872 
9756.000000	 64.128644 
9755.000000	 64.159930 
9754.000000	 64.183560 
9753.000000	 64.185312 
9752.000000	 64.159876 
9751.000000	 64.116094 
9750.000000	 64.074138 
9749.000000	 64.053227 
9748.000000	 64.058137 
